
   INFO  Server running on [http://0.0.0.0:8000].  

  Press Ctrl+C to stop the server
  2026-04-04 22:54:14 /internal/feature-flags ............................................................ ~ 509.81ms
  2026-04-04 22:54:14 /css/app.css ....................................................................... ~ 531.08ms
  2026-04-04 22:54:15 /images/logo-sidebar.png ............................................................ ~ 28.76ms
  2026-04-04 22:54:15 /js/pwa.js .......................................................................... ~ 49.67ms
  2026-04-04 22:54:15 /manifest.json ...................................................................... ~ 83.17ms
  2026-04-04 22:54:20 /internal/api-keys ................................................................. ~ 501.60ms
  2026-04-04 22:54:20 /css/app.css ......................................................................... ~ 0.33ms
  2026-04-04 22:54:20 /js/pwa.js .......................................................................... ~ 31.06ms
  2026-04-04 22:54:20 /images/logo-sidebar.png ............................................................ ~ 62.34ms
  2026-04-04 22:54:20 /manifest.json ....................................................................... ~ 0.23ms
  2026-04-04 22:54:25 /internal/webhooks ................................................................. ~ 515.59ms
  2026-04-04 22:54:25 /css/app.css ....................................................................... ~ 542.84ms
